#{"t_start": 1759138570.3574426, "env_id": "KinematicCar-v0"}
r,l,t--10.685349,500,14.361763
-19.406514,500,14.463987
-23.8411,500,14.566769
-56.209487,500,14.669664
-34.966618,500,14.772632
-85.574682,500,41.47688
-77.058965,500,41.578487
-100.119846,500,41.680609
-61.133635,500,41.781916
-98.909265,500,41.885361
-20.771699,500,68.728
-28.621022,500,68.834082
-43.040211,500,68.938748
-39.42121,500,69.043405
-106.562064,500,69.149421
-77.954769,500,96.178209
-94.844917,500,96.281929
-55.646639,500,96.385903
-15.504331,500,96.490435
-144.494211,500,96.594314
-70.175053,500,123.518045
-156.974672,500,123.626986
-49.210408,500,123.735167
-51.793004,500,123.843236
-43.475375,500,123.95147
-98.871623,500,150.965742
-34.177783,500,151.073651
-28.003931,500,151.181996
-50.908831,500,151.288808
-86.143385,500,151.395669
-15.973278,500,178.708912
43.782477,70,178.723766
-90.977232,500,178.829059
-35.016813,500,178.932111
-34.274834,500,179.034183
-64.419081,500,206.550962
-52.519497,500,206.653596
-100.339326,500,206.761077
-39.294227,500,206.866344
-49.064596,500,206.972462
-27.462799,500,234.161641
-12.910573,500,234.264944
-55.861544,500,234.365825
-84.366134,500,234.476034
-41.468155,500,234.583837
-76.343334,500,262.263729
-53.41457,500,262.37103
-19.33014,500,262.477879
-34.559411,500,262.584425
-60.968032,500,262.690645
-16.381849,500,289.978341
-33.907062,500,290.083215
-30.096394,500,290.187788
-27.326878,500,290.293284
-50.099363,500,290.397013
0.555114,500,317.445689
-44.030294,500,317.546554
-54.612747,500,317.647553
-8.79046,500,317.748129
-58.457326,500,317.848497
-45.225508,500,345.101822
-27.58984,500,345.206388
-45.190039,500,345.314228
-112.092473,500,345.421879
-82.396788,500,345.529772
-18.776197,500,372.780325
-35.323086,500,372.883105
-49.603533,500,372.985485
-16.163462,500,373.087041
-45.177829,500,373.18994
-56.816395,500,400.38987
-11.221772,500,400.495815
-34.519112,500,400.601121
-119.158932,500,400.706296
-56.937177,500,400.811456
-12.713842,500,427.889594
-35.644548,500,427.993035
-53.349248,500,428.096349
-33.948395,500,428.199965
-37.402973,500,428.303391
-71.734817,500,455.415191
-72.328486,500,455.519825
-43.921248,500,455.624785
-17.588546,500,455.728764
-78.393294,500,455.832824
-81.922514,500,482.760581
-6.582421,500,482.862989
-33.521189,500,482.966016
-45.691621,500,483.068466
-12.85428,500,483.174705
-100.039013,500,510.346614
-55.890933,500,510.449743
-42.612905,500,510.552946
-75.197879,500,510.657054
-67.318759,500,510.760813
-38.843956,500,537.653127
-53.008146,500,537.757498
-40.557265,500,537.861486
-49.523673,500,537.965695
-84.487466,500,538.071301
7.491579
-58.090654,500,128.8326
-17.743107,500,130.170045
-20.855625,500,131.477364
-18.597152,500,132.862788
-62.251022,500,134.194749
-60.994696,500,135.521928
-65.898649,500,136.837732
-75.499822,500,138.220518
-34.671562,500,139.564215
-121.505992,500,140.897423
-40.549693,500,142.231347
-30.590973,500,143.55845
-49.398653,500,144.880121
-87.37634,500,146.203922
-53.061652,500,147.579652
-58.585963,500,148.915726
-65.320651,500,150.315806
-41.238493,500,151.692938
-37.3638,500,153.576781
-52.163635,500,154.95365
-74.832269,500,156.34464
-37.166296,500,157.71453
-58.61647,500,159.05414
-112.535995,500,160.472812
-93.329093,500,161.800903
-38.53513,500,163.162606
-51.562289,500,164.483536
-65.296987,500,165.836022
-36.705609,500,167.184204
-20.361189,500,168.604722
-33.263244,500,169.935457
-56.720649,500,171.27241
-49.258586,500,172.602731
-100.932855,500,173.958549
-42.479705,500,175.445702
-104.791398,500,176.767265
-25.421666,500,178.100678
-46.930026,500,179.418392
-45.839187,500,181.230015
-27.223518,500,182.5785
-63.651723,500,183.907131
-19.09197,500,185.333601
-36.355842,500,186.676828
-71.412477,500,188.025621
-73.861586,500,189.362155
-12.285939,500,190.71674
-96.372902,500,192.169977
-27.158274,500,193.532356
-55.97635,500,194.879493
-18.457965,500,196.232029
-34.87466,500,197.582575
-39.776983,500,199.001459
-37.529208,500,200.335764
-59.865635,500,201.68816
-62.366004,500,203.063353
-68.580334,500,204.584326
-78.065406,500,205.926993
-16.627082,500,207.279745
-74.999959,500,209.160104
-28.812902,500,210.52405
-73.815795,500,211.880388
-45.26788,500,213.22574
-31.666208,500,214.560553
-32.786847,500,215.896171
-36.862563,500,217.270861
-80.81436,500,218.603857
-18.561107,500,219.936966
-46.669506,500,221.313649
-58.69758,500,222.712833
-73.641102,500,224.05365
-37.543636,500,225.376187
-36.40207,500,226.720886
-61.68686,500,228.081376
-22.400609,500,229.493311
-16.009468,500,230.816344
-89.160991,500,232.15364
-18.526313,500,233.528304
-16.804013,500,234.905626
-70.470474,500,236.76665
-34.23012,381,237.836018
-61.006791,500,239.192616
-28.582199,500,240.561969
-51.859449,500,241.894635
-35.535486,500,243.32586
-39.955022,500,244.791205
-80.844734,500,246.189715
-82.059167,500,247.69538
-31.248809,500,249.075789
-109.45835,500,250.454705
-21.602281,500,251.818963
-51.736841,500,253.276873
-27.563632,500,254.609468
50.457067,41,254.718345
-54.092168,500,256.048078
-89.408084,500,257.405705
-55.802017,500,258.780193
-58.703257,500,260.101043
-32.120596,500,261.43409
-47.786094,500,262.782436
45.346681,65,262.950131
-53.589151,500,264.835924
-74.216499,500,266.207278
-32.723135,500,267.567629
-33.824606,500,268.993207
-131.372116,500,270.359303
-74.341151,500,271.700676
-77.238864,500,273.061389
-62.423387,500,274.44365
-20.135186,500,275.830185
-12.555603,500,277.161523
-0.553695,379,278.163321
-41.416789,500,279.498953
-70.529694,500,280.830394
-100.488776,500,282.17481
-15.619577,500,283.561221
-41.266575,500,284.929545
-62.644494,500,286.297545
-106.84915,500,287.676252
-42.084805,500,289.036129
-22.944173,500,290.354076
-73.95522,500,291.68841
-90.401364,500,293.621928
-75.364827,500,295.009232
-31.05177,500,296.343761
41.709702,32,296.428202
-35.356625,500,297.760554
-42.418322,500,299.136596
-82.580505,500,300.473582
-23.112779,500,301.80013
-51.601238,500,303.145709
-41.166755,500,304.518812
-39.560039,500,305.849531
-29.920773,500,307.186427
-25.485455,500,308.553329
-14.502197,500,309.895752
-30.850817,500,311.220904
-13.79942,500,312.571636
-110.412185,500,313.913147
-32.831462,500,315.237579
-60.33256,500,316.567982
-49.348776,500,317.894077
-47.854557,500,319.24578
-52.597671,500,321.091072
-35.011277,500,322.418122
-46.264182,500,323.7706
29.687747,213,324.364621
-27.643662,500,325.699485
-24.416532,500,327.035682
-21.430097,500,328.393759
-40.659062,500,329.721768
-29.612268,500,331.022648
-19.062552,500,332.621785
-67.458858,500,334.014687
-26.175689,500,335.382223
-40.207367,500,336.770519
-26.949606,500,338.10068
-45.051587,500,339.421714
-8.670559,500,340.751403
-32.616291,500,342.074538
-67.720252,500,343.430201
-14.178193,500,344.789532
-24.705712,500,346.129278
36.664466,176,346.604146
-13.62958,500,348.502629
-19.241706,500,349.840323
-42.702427,500,351.170043
-34.983908,500,352.57198
-91.77345,500,353.931019
-43.71609,500,355.302068
-58.936194,500,356.695954
-105.118439,500,358.060195
-43.18602,500,359.443971
-21.58474,500,360.747495
-34.43395,500,362.090219
-65.906406,500,363.477592
-12.368422,500,364.841485
-37.827308,500,366.161167
-80.319321,500,367.520995
-15.415388,500,368.854876
-18.042777,500,370.191046
-34.762208,500,371.512571
-33.775056,500,372.941453
-95.205605,500,374.278034
-27.584721,500,376.145905
-37.407285,500,377.485567
-52.312446,500,378.826413
-12.427203,500,380.185848
-47.76918,500,381.506923
-20.589716,500,382.927388
-29.970821,500,384.269989
-16.802119,500,385.618777
-39.118978,500,386.934488
-36.371643,500,388.334122
-49.189291,500,389.668235
-59.51935,500,391.088243
-64.647031,500,392.415452
-49.524403,500,393.821074
46.717439,9,393.847083
-61.695288,500,395.214228
-20.712055,500,396.571689
-88.285536,500,397.945688
-55.691351,500,399.269997
-73.764197,500,400.598625
-27.974485,500,401.917561
-49.457357,500,403.790425
-71.963132,500,405.133458
-14.237717,500,406.498287
-29.704391,500,407.831882
-28.167303,500,409.20278
-41.888767,500,410.531048
-80.632456,500,411.865422
-47.428602,500,413.210222
-60.42485,500,414.569548
-48.121175,500,415.922096
-64.268435,500,417.261392
-22.630936,500,418.591583
-23.9404,500,419.929464
-41.862579,500,421.336641
-100.383487,500,422.666906
-43.199047,500,423.995268
-89.946403,500,425.324334
-88.522115,500,426.755615
-57.849542,500,428.092712
-18.115699,500,429.420224
-52.736467,500,431.286263
-38.217469,500,432.647498
-32.46442,500,433.984832
-37.459408,500,435.311855
-89.126609,500,436.712837
-101.152645,500,438.065149
-63.746735,500,439.459251
-32.185023,500,440.761599
40.421758,80,440.969746
-31.429269,500,442.397999
-30.378153,500,443.754648
-26.653497,500,445.123172
-62.021816,500,446.475974
-10.68133,500,447.795751
-96.813633,500,449.103314
-63.826258,500,450.433007
-67.143786,500,451.769982
-34.379024,500,453.09391
49.425722,5,453.10726
-76.988726,500,454.432774
10.672178,248,455.092095
-46.925814,500,456.438976
-77.077428,500,458.396353
-60.828076,500,459.728933
-25.326951,500,461.05541
-56.420398,500,462.388933
-92.305495,500,463.724571
-31.681119,500,465.043899
-31.287289,500,466.370075
-47.731183,500,467.793667
-12.344013,500,469.168702
-32.578903,500,470.499832
-16.686872,500,471.808969
-35.550494,500,473.163524
-71.82304,500,474.478428
-106.397794,500,475.809773
-56.43023,500,477.130879
-70.953725,500,478.463146
-21.887413,500,479.834807
-36.865418,500,481.161186
-42.394822,500,482.489757
-17.79465,500,483.851688
-42.775982,500,485.702373
-31.928761,500,487.073126
-35.602593,500,488.420891
-41.901637,500,489.752336
-34.958196,500,491.073456
-76.034602,500,492.39715
-48.014937,500,493.761747
-45.095878,500,495.08884
-49.2053,500,496.41429
-57.540512,500,497.764319
-12.707511,500,499.224407
-42.088644,500,500.574537
-36.614362,500,501.903375
-55.670331,500,503.257312
-55.476454,500,504.665513
-65.728665,500,506.028713
-62.656182,500,507.355514
-19.891448,500,508.692783
-110.848037,500,510.023579
-38.034855,500,511.391649
-59.639783,500,513.310048
-22.820885,500,514.645745
-93.412117,500,515.97209
-10.543278,500,517.399959
-75.726293,500,518.74874
-68.97093,500,520.072031
-92.5993,500,521.397017
-33.391773,500,522.717978
-54.141884,500,524.140731
-60.449737,500,525.45733
-17.834062,500,526.784729
