#{"t_start": 1760170115.4614835, "env_id": "KinematicCar-v0"}
r,l,t--2224.158312,600,183.67204-3--4936.375114,600,184.31313-1--2238.60886,600,184.955174---2463.108595,600,185.597739-2-654.331927,600,186.238859-3560.333526,600,186.854887--4031.649962,600,187.498625--4510.481914,600,187.934802
-5622.440577,600,188.310946
-2109.36546,600,188.68577
-1498.275032,600,392.492249-2-1-1817.381147,600,393.1548--5178.279506,600,393.216241
--3972.382523,600,393.768-97---2409.17102,600,394.155638--1834.647577,600,394.543406
-2877.959379,600,394.931227
-1886.503134,600,395.313879
-4634.774909,600,395.700927
-3000.323927,600,396.087219
-2241.499879,600,602.844048
-2328.430101,600,603.231579
-3673.907855,600,603.617976
-1676.608018,600,604.004374
-747.717998,6,604.00853
-2735.52212,600,604.395039
-3010.671077,600,604.782218
-94.989623,23,604.797495
-4544.652684,600,605.185092
-11-1951.309981,600,605.5566-1359.041193,600,605.597752-3--3174.894452,600,605.95841-24-3570.631622,600,812.6433--67-4001.945767,600,813.283-2632-5100.94609,600,813.7094-341-3372.54954,600,814.0881-286-3684.937569,600,814.4672-121-1647.777837,600,814.846-853.-845.246957,41,814.873-2818.762843,600,815.247876
-1755.993074,600,815.627915
-294-2881.822325,600,815.984355-9-2862.576121,600,816.36158-59-4616.024632,600,1022.24941-12-2848.914181,600,1022.6349-285-1335.799989,600,1023.0216-198-2163.135504,600,1023.4078-1668.983014,600,1023.795461
-1971.500827,600,1024.182935
-2213.946803,600,1024.570393
-1905.24815,600,1024.956907
-793.842827,600,1025.341962
-2480.123241,600,1025.725046
774089,600,1025.3739-4258.4-2208.751376,600,1025.726295
7396
,1025.031854
-3020.900138,600,1025.41676
-769.828189,23,1025.431525
015
-1345.610363,600,1025.666457
00,1025.19007
-723.95226,19,1025.20254
-1631.728891,600,1025.586239
600,31-1328.761166,600,317.767695
-2834.692696,213,319.892663
-1854.211496,600,326.353118
-985.11907,51,326.915276
-1888.945556,600,333.19048
-2817.293937,600,339.490288
-3564.500837,600,345.896805
-3769.709176,600,352.501104
-2084.871626,600,358.236225
-3126.429034,600,364.348202
-1802.819784,600,369.988024
-2007.482352,600,376.526655
-1821.424802,226,378.860896
-1472-3207.648176,600,384.088-1129-1678.053607,600,390.406-1759-4672.777023,600,401.328-1819-3565.988773,600,407.729-1525.740634,600,413.263667
-1599.258982,600,419.49072
-3007.755345,600,425.366608
-49.106275,17,425.521198
-1730.589824,390,428.844258
-2902.185852,600,435.285415
-2948.967519,600,441.350525
-812.773246,600,447.633482
-2536.234859,600,454.149912
-2480.557744,600,460.643005
-1486.745168,569,466.772927
-6646.040648,600,473.256582
-1560.745125,600,479.733029
-1526.27592,600,486.16543
-2136.157854,600,492.680889
-1046.954936,51,493.241818
-1258.595959,600,499.622751
-1578.990584,600,505.989657
-3557.446504,600,512.303807
-3506.872631,600,518.373784
-1290.636422,113,519.537168
-2609.974187,600,525.337849
-1592.614798,116,526.289998
-2649.690168,600,531.821064
-2035.986968,600,537.697197
-264.314673,61,538.201113
-692.864991,18,538.352389
-1065.303369,600,544.400391
-6540.207818,600,550.74112
-2677.031629,600,557.16525
-3771.364247,600,563.263109
-3619.899108,600,569.351479
-818.200947,42,569.706104
-3219.326684,600,575.589442
-1317.132998,230,578.101787
-2390.013162,600,584.553823
-2313.499387,600,590.378534
-1381.19105,600,596.575745
-2275.606529,600,602.626135
-1694.899961,600,612.153105
-1346.401131,300,614.580944
-1868.837352,600,620.616374
-1858.401585,600,627.010097
-1680.624892,600,632.832922
-2466.309545,600,639.203378
-3403.960152,600,645.401472
-1655.517175,600,651.62315
-1132.926757,600,657.359261
-552.78956,168,659.22614
-1541.79137,87,660.190382
-4415.186297,600,665.240354
-995.128834,600,671.646538
-1869.141267,600,677.803553
-6646.161149,600,684.331778
-1307.833548,82,685.255473
-1191.089615,66,685.9905
-3368.148736,600,692.466224
-7176.471972,600,698.915225
-2426.840831,254,701.709603
-3506.876777,600,706.708692
-4909.44936,600,711.82788
-1607.767225,600,718.239141
-474.201586,295,721.484732
-3023.93727,600,727.77478
-1380.889008,600,734.113929
-1899.461216,600,740.508671
-2167.14122,600,746.720153
-3101.979835,600,752.931402
-1778.142774,164,754.46852
-1897.665901,600,760.981271
-3176.170838,600,767.472641
-1361.722266,600,773.987314
-2022.667777,600,780.11168
-1949.578382,600,786.603598
-3231.183114,600,792.704292
-970.895467,558,798.772935
-2272.651883,600,805.181793
-4482.970381,600,811.565031
-1776.809436,600,822.250851
-2844.584036,600,827.931145
-765.913644,20,828.148366
-2230.295807,409,832.621562
-3154.148139,600,838.672005
-1851.156383,600,844.827182
-4682.682429,600,851.440808
-1418.203807,600,856.932041
-2475.531568,263,859.299783
-1153.26284,600,865.62489
-4197.779079,600,871.55763
-1994.92439,600,878.024729
-2333.993911,600,884.093688
-1820.930006,356,887.92746
-1334.195474,600,894.242482
-2012.663636,600,900.83035
-1695.155368,408,905.287981
-2346.057114,600,910.47629
-1233.0142,600,916.350723
-2331.432332,600,921.483153
-937.488234,46,921.955019
-618.972614,243,924.607604
-3424.33528,600,931.075661
-4361.986769,533,935.754952
-4566.020257,600,942.16992
-1020.779155,600,948.743147
-4191.088083,600,955.331371
-1674.182744,600,961.80898
-997.905673,600,968.178576
-5244.477071,382,972.047814
-2640.69933,600,977.588271
-2690.233441,600,983.928652
-2284.68233,600,989.817397
-1481.723855,600,996.18235
-1796.207357,600,1002.805778
-2681.589374,600,1009.389006
-817.110692,56,1010.00591
-1716.205535,600,1016.408489
-1004.387081,600,1022.899723
14.014087,87,999.476634
-2571.792752,600,1006.103356
-710.369859,301,1009.399135
-1208.164724,600,1015.801123
-2810.86573,600,1022.299683
