#{"t_start": 1759247427.9341319, "env_id": "KinematicCar-v0"}
r,l,t--3164.950352,600,15.990082
-2804.567974,600,16.084039
-14371.772746,600,16.17809
-6836.520405,600,16.272
-6433.723169,600,16.366014
-3445.617509,600,36.928842
-4883.22071,600,37.02586
-1671.875211,600,37.122718
-5115.731387,600,37.21911
-3229.67307,600,37.315769
-3067.315182,600,57.60049
-994.824158,600,57.702036
-2237.677202,600,57.798564
-6308.706771,600,57.894591
-4443.717731,600,57.990468
-2777.142137,600,78.351199
-2244.961315,600,78.446092
-1541.929967,600,78.540606
-2789.983147,600,78.635266
-2066.854106,600,78.730171
-314.078605,600,99.210157
-2528.787439,600,99.304359
-1796.266049,600,99.397761
-2449.639751,600,99.491067
-4423.425809,600,99.58436
-1618.018172,600,120.02147
-1548.211859,600,120.116472
-161.319158,47,120.124037
-1952.648973,600,120.217672
-2189.730963,600,120.311113
-248.281047,61,140.59549
-1594.631697,600,140.692057
-1361.466127,600,140.788834
-928.119973,600,140.884469
-1578.194118,600,140.983454
-890.062124,600,161.569113
-89.016936,36,161.575055
-1659.509918,600,161.669534
-906.950077,600,161.763323
-1702.514949,600,161.857036
-1513.374149,600,182.45942
-1712.981111,600,182.557877
-2143.163305,600,182.656435
-2730.787564,600,182.755106
-1409.023074,600,182.853544
-2660.276683,600,203.369635
-1700.635583,600,203.472502
-281.291396,67,203.484137
-2533.88034,600,203.58514
-1973.894661,600,203.684859
60155,600,61.170423--3289.194018,600,62.381398--2892.300688,600,63.607945-2-1449.285882,600,64.828394-2-2575.618171,600,66.0392
-2645.152252,600,67.273871
-1629.159543,600,68.456015
-2675.571248,600,69.673449
-3950.318197,600,70.892613
-2301.84992,600,72.117868
-2201.292934,600,73.331631
-3237.562989,600,74.547753
-1805.389267,600,75.759105
-3346.860912,600,76.990073--2104.566655,600,78.202755--3040.838963,600,79.416894
-2156.518235,600,81.114807
-1750.140563,600,82.367263
-2476.686771,600,83.578478
-2432.380536,600,84.799726
-2563.744214,600,85.983552
-2828.485316,600,87.199499
-2254.490482,600,88.43043
-1287.732487,164,88.7-1424.1-1585.391922,600,89.9-2011.6-2583.417122,600,91.2-970.7-2255.797403,600,92.4-2720.1-1778.596774,600,93.647474
-2609.957028,600,94.890024
-1511.80057,600,96.108691
-1745.571427,600,97.352153
-1281.386851,600,98.575197
-2240.3625,600,99.796789
-2323.708016,600,101.015512
-1855.363166,600,102.692743
-1203.153842,267,103.237595
-2635.810805,600,104.453055
-1886.621722,600,105.674396
-2053.229331,600,106.907104
-2039.03188,600,108.098594
-1573.781375,600,109.314081
-2175.368639,600,110.531798
-1845.583386,600,111.743673
-1697.770044,600,112.999971
-2725.106612,600,114.22997
-1819.947803,600,115.450475
-1691.119438,600,116.661236
-2033.171777,600,117.921223
-1482.069018,600,119.134877
-1645.057381,600,120.341094
-565.277287,113,120.577183
-2582.702951,600,121.783937
-1830.100758,600,123.377981
-1777.804958,600,124.602354
-2081.228367,529,125.669139
-418.037485,82,125.833974
-1488.067034,600,127.044692
-2564.208147,600,128.275579
-1879.545754,600,129.506463
-1669.191932,600,130.744443
-3185.002708,600,131.950352
-180.064618,54,132.055928
-713.407269,146,132.3-1259.0-1338.529791,600,133.5-1493.5-1443.856929,600,134.7-1657.9-1880.643213,600,135.9-1804.-3722.565753,600,137.2-1196.3-1756.968889,600,138.4-1075.8-1793.99465,600,139.61-1422-2395.318726,600,140.81-1186.-1207.070754,600,142.05-2204-1816.512792,600,143.680-1395.531401,600,144.072046
-1-1342.133554,600,144.990583-1-1115.385085,600,146.222557-1354.150518,548,147.10802
-1590.584981,600,148.369138
-1213.143399,422,149.235827
-1507.132913,600,150.438942
-1816.450346,600,151.618542
-2052.554756,600,152.42524-1-1167.005231,600,153.63893--1771.119074,600,154.890711--1589.511501,600,156.097276--1516.978669,600,157.310662--2934.414807,600,158.555099--1102.278772,600,159.812351--1694.986604,600,161.066941--4654.324658,600,162.295609--1649.387307,600,163.934088--1504.394666,579,165.105864--1128.991243,600,166.350264-1-2584.433265,600,167.567956-2-1899.524677,600,168.829315-1-949.025131,314,169.471572-1892.781973,600,170.135252
-1648.766376,600,171.35557
--1654.740888,600,172.237291-1348.706171,600,173.125782
-1718.178235,600,174.362469
-603.87578,188,174.748877
-11-1128.509662,600,175.943637
-2245.144474,600,177.186168
-2248.493263,600,178.413195
-1923.62548,600,179.634768
-2341.514429,600,180.851325
-1216.195104,600,182.06627
-1376.741208,600,183.307146
-214.997641,61,183.434016
-141.308497,59,183.555915
-2324.064162,600,185.289819
-1795.92244,587,186.475797
-1753.875244,600,187.690285
-2778.250923,600,188.907938
-1489.798363,600,190.157354
-1218.521995,600,191.376082
-2320.017048,600,192.591753
-2409.90696,600,193.820536
-2644.567128,600,195.064446
-1346.053135,600,196.298056
-1737.167251,600,197.511278
-2196.981932,600,198.722971
-2183.446084,600,199.955949
-1654.959086,509,200.995894
-1393.070941,600,202.225461
-2069.102207,600,203.443291
-1399.866071,600,204.673294
87,600,201.640023
-2037.994114,600,202.864972
-615.820629,110,203.088513
-1876.590232,600,204.304351
-650.655966,212,204.74837
